,Body type,Number of previous owners,Seats,city,kilometer driven,price,Car model,Year of car manufacture,Length,Fuel type,Width,Color,Brand Name,Insurance Validity_value,Transmission type,Engine Displacement_value(cc)
701,Hatchback,2,5.0,chennai,61159,656000.0,Honda Jazz,2017,3955mm,Petrol,1694mm,Red,Honda,Comprehensive,Automatic,1199
702,Hatchback,2,5.0,chennai,90000,295000.0,Hyundai i20,2010,3940 mm,Petrol,1710 mm,Others,Hyundai,Third Party insurance,Manual,1197
703,Sedan,1,5.0,chennai,95296,430999.99999999994,Honda Amaze,2015,3990mm,Petrol,1680mm,Brown,Honda,Comprehensive,Manual,1198
704,SUV,1,5.0,chennai,106506,894999.9999999999,Hyundai Creta,2018,4270mm,Petrol,1780mm,Black,Hyundai,Comprehensive,Manual,1591
705,Sedan,2,5.0,chennai,70000,1500000.0,BMW 5 Series,2012,4841mm,Diesel,1846mm,Others,BMW,Third Party insurance,Automatic,1995
706,Hatchback,2,5.0,chennai,108551,392000.0,Hyundai Grand i10,2015,3765mm,Petrol,1660mm,Red,Hyundai,Comprehensive,Manual,1197
707,Sedan,1,5.0,chennai,54186,470000.0,Honda Amaze,2014,3990mm,Diesel,1680mm,Red,Honda,Comprehensive,Manual,1498
708,Sedan,1,5.0,chennai,106848,726000.0,Honda Amaze,2018,3995mm,Petrol,1695mm,White,Honda,Comprehensive,Automatic,1199
709,Sedan,2,5.0,chennai,38464,1023000.0,Volkswagen Vento,2020,4390mm,Petrol,1699mm,Brown,Volkswagen,Third Party,Automatic,999
710,Hatchback,1,5.0,chennai,59841,500000.0,Maruti Ignis,2017,3700mm,Petrol,1690,Grey,Maruti,Third Party insurance,Manual,1197
711,SUV,1,7.0,chennai,3000,4550000.0,Toyota Fortuner,2023,4795mm,Diesel,1855mm,White,Toyota,Comprehensive,Automatic,2755
712,SUV,1,5.0,chennai,19649,1590000.0,Hyundai Creta,2020,4300mm,Petrol,1790mm,Silver,Hyundai,Third Party insurance,Automatic,1497
713,Sedan,1,5.0,chennai,3300,5600000.0,BMW 3 Series Gran Limousine,2021,4819,Diesel,1827,Black,BMW,Comprehensive,Automatic,1995
715,SUV,1,6.0,chennai,40000,1900000.0,Hyundai Alcazar,2021,4500mm,Petrol,1790mm,Black,Hyundai,Third Party insurance,Automatic,1999
716,SUV,1,5.0,chennai,27000,1425000.0,Kia Seltos,2020,4315mm,Petrol,1800mm,Blue,Kia,Comprehensive,Automatic,1497
717,Hatchback,1,5.0,chennai,20950,409999.99999999994,Maruti Alto K10,2018,3545mm,Petrol,1515mm,Red,Maruti,Comprehensive,Automatic,998
718,SUV,1,5.0,chennai,50000,1250000.0,Jeep Compass,2018,4395mm,Diesel,1818mm,Others,Jeep,Third Party insurance,Manual,1956
719,Hatchback,1,4.0,chennai,39000,125000.0,Tata Nano,2014,3099mm  ,Petrol,1495mm,Purple,Tata,Third Party insurance,Manual,624
720,SUV,1,5.0,chennai,55927,902999.9999999999,Hyundai Creta,2017,4270mm,Petrol,1780mm,White,Hyundai,Comprehensive,Manual,1591
721,Hatchback,2,5.0,chennai,35325,488000.0,Hyundai i20,2014,3985mm,Petrol,1734mm,Red,Hyundai,Comprehensive,Manual,1197
722,Hatchback,2,5.0,chennai,20000,660000.0,Maruti Baleno,2020,3995mm,Petrol,1745mm,Red,Maruti,Third Party insurance,Manual,1197
723,Hatchback,1,5.0,chennai,41248,604000.0,Hyundai i20,2017,3985mm,Petrol,1734mm,Red,Hyundai,Third Party insurance,Manual,1197
724,Hatchback,1,5.0,chennai,70076,417000.0,Tata Tiago,2016,3746mm,Petrol,1647mm,Brown,Tata,Third Party,Manual,1199
725,SUV,1,5.0,chennai,128398,405000.0,Mahindra XUV300,2016,3995mm,Petrol,1821mm,SILKY SILVER,Mahindra,Comprehensive,Manual,1197
726,Hatchback,3,5.0,chennai,20973,444000.00000000006,Maruti Wagon R,2017,3599mm,Petrol,1495mm,White,Maruti,Comprehensive,Automatic,998
727,Hatchback,2,5.0,chennai,90000,220000.00000000003,Maruti Swift,2007,3760mm,Petrol,1690mm,Others,Maruti,Third Party insurance,Manual,1298
728,Sedan,1,5.0,chennai,98807,615000.0,Hyundai Aura,2020,3995mm,Petrol,1680,White,Hyundai,Comprehensive,Manual,1197
729,Sedan,2,5.0,chennai,102249,396000.0,Honda Amaze,2015,3990mm,Petrol,1680mm,Red,Honda,Comprehensive,Manual,1198
730,Hatchback,1,5.0,chennai,18837,650000.0,Hyundai Grand i10,2018,3765mm,Petrol,1660mm,Red,Hyundai,Comprehensive,Automatic,1197
731,SUV,1,5.0,chennai,50000,1400000.0,Jeep Compass,2018,4395mm,Diesel,1818mm,Black,Jeep,Comprehensive,Manual,1956
732,Hatchback,1,5.0,chennai,120000,210000.0,Hyundai EON,2012,3495mm,Petrol,1550mm,Others,Hyundai,Third Party insurance,Manual,814
733,MUV,1,7.0,chennai,19000,2475000.0,Toyota Innova Crysta,2021,4735,Diesel,1830,Silver,Toyota,Comprehensive,Automatic,2393
734,Hatchback,1,5.0,chennai,10000,400000.0,Maruti Alto 800,2020,3445mm,Petrol,1515mm,Others,Maruti,Third Party insurance,Manual,796
735,Hatchback,1,5.0,chennai,128876,350000.0,Maruti Celerio,2015,3695mm,Petrol,1600mm,Red,Maruti,Comprehensive,Automatic,998
736,Hatchback,0,5.0,chennai,37942,430000.0,Maruti Wagon R,2016,3599mm,Petrol,1495mm,Red,Maruti,Third Party insurance,Manual,998
737,Hatchback,1,5.0,chennai,37300,515000.00000000006,Hyundai Grand i10,2018,3765mm,Petrol,1660mm,Red,Hyundai,Comprehensive,Manual,1197
738,SUV,2,5.0,chennai,30000,3750000.0,Mercedes-Benz GLC,2017,4656 mm,Diesel,1890 mm,Blue,Mercedes-Benz,Comprehensive,Automatic,2143
739,Hatchback,1,5.0,chennai,60000,120000.0,Maruti Zen,2002,3535mm,Petrol,1495mm,Others,Maruti,Third Party insurance,Manual,993
740,Hatchback,1,5.0,chennai,82784,492000.0,Hyundai i20,2014,3985mm,Diesel,1734mm,Red,Hyundai,Comprehensive,Manual,1396
741,Sedan,1,5.0,chennai,63274,731000.0,Maruti Swift Dzire,2021,3995mm,Petrol,1735,Blue,Maruti,Third Party,Manual,1197
742,Hatchback,1,5.0,chennai,87521,345000.0,Maruti Alto K10,2015,3545mm,Petrol,1515mm,Silver,Maruti,Comprehensive,Automatic,998
743,Hatchback,2,5.0,chennai,77388,523000.00000000006,Hyundai i20 Active,2017,3995mm,Petrol,1760mm,White,Hyundai,Third Party,Manual,1197
744,Hatchback,1,5.0,chennai,114772,302000.0,Maruti Wagon R,2014,3599mm,Petrol,1495mm,Silver,Maruti,Comprehensive,Manual,998
745,MUV,1,7.0,chennai,40000,2300000.0,Toyota Innova Crysta,2019,4735mm,Diesel,1830mm,Others,Toyota,Third Party insurance,Manual,2393
746,MUV,2,7.0,chennai,62493,500000.0,Datsun GO Plus,2019,3995mm,Petrol,1636mm,Brown,Datsun,Third Party insurance,Manual,1198
747,Sedan,1,5.0,chennai,20000,1350000.0,Honda City,2021,4549mm,Petrol,1748mm,Others,Honda,Third Party insurance,Manual,1498
748,Hatchback,1,5.0,chennai,59985,472000.0,Hyundai Santro,2019,3610 mm,Petrol,1645 mm,Yellow,Hyundai,Comprehensive,Manual,1086
749,Sedan,2,5.0,chennai,104073,564000.0,Maruti Ciaz,2017,4490mm,Petrol,1730mm,Silver,Maruti,Comprehensive,Manual,1373
750,Sedan,2,5.0,chennai,100000,409999.99999999994,Hyundai Xcent,2017,3995mm,Diesel,1660mm,Others,Hyundai,Third Party insurance,Manual,1186
751,Hatchback,1,5.0,chennai,120000,470000.0,Tata Tiago,2017,3746mm,Diesel,1647mm,Others,Tata,Third Party insurance,Manual,1047
752,Hatchback,1,5.0,chennai,53819,630000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,White,Maruti,Comprehensive,Automatic,1197
753,Hatchback,1,5.0,chennai,98914,375000.0,Ford Figo,2016,3886mm,Diesel,1695mm,Grey,Ford,Third Party insurance,Manual,1498
754,Sedan,1,5.0,chennai,110000,520000.0,Volkswagen Ameo,2017,3995mm,Diesel,1682mm,Others,Volkswagen,Third Party insurance,Manual,1498
755,SUV,3,7.0,chennai,110000,1000000.0,Mahindra XUV500,2015,4585mm,Diesel,1890mm,White,Mahindra,Third Party insurance,Manual,2179
756,Sedan,1,5.0,chennai,4135,1597000.0,Honda City,2022,4440mm,Petrol,1695mm,Golden Brown,Honda,Third Party insurance,Manual,1497
757,Hatchback,1,5.0,chennai,35000,800000.0,Hyundai i20,2019,3985mm,Petrol,1734mm,White,Hyundai,Comprehensive,Automatic,1197
758,Hatchback,1,5.0,chennai,35983,575000.0,Honda Jazz,2017,3955mm,Petrol,1694mm,Red,Honda,Third Party insurance,Manual,1199
759,SUV,1,5.0,chennai,45000,2050000.0,Jeep Compass,2020,4395mm,Diesel,1818mm,White,Jeep,Comprehensive,Manual,1956
760,SUV,1,5.0,chennai,91109,1422000.0,Tata Harrier,2019,4598 mm,Diesel,1894 mm,White,Tata,Zero Dep,Manual,1956
761,Sedan,1,5.0,chennai,23325,562000.0,Hyundai Xcent,2018,3995mm,Petrol,1660mm,Silver,Hyundai,Zero Dep,Manual,1197
762,Hatchback,1,5.0,chennai,51690,690000.0,Honda Jazz,2018,3955 mm,Petrol,1694 mm,Red,Honda,Comprehensive,Automatic,1199
763,Hatchback,2,5.0,chennai,69786,573000.0,Hyundai i20 Active,2017,3995mm,Petrol,1760mm,White,Hyundai,Comprehensive,Manual,1197
764,Sedan,2,5.0,chennai,53612,558000.0,Tata Tigor,2018,3992mm,Petrol,1677mm,Brown,Tata,Comprehensive,Automatic,1199
765,Hatchback,1,5.0,chennai,41502,580000.0,Maruti Swift,2018,3840mm,Petrol,1735mm,Blue,Maruti,Comprehensive,Manual,1197
766,SUV,2,5.0,chennai,43841,684000.0,Honda WR-V,2017,3999mm,Petrol,1734mm,Brown,Honda,Third Party insurance,Manual,1199
767,Hatchback,2,5.0,chennai,110000,290000.0,Hyundai i20,2010,3940 mm,Petrol,1710 mm,Silver,Hyundai,Third Party insurance,Manual,1197
768,SUV,1,5.0,chennai,77380,762000.0,Ford Ecosport,2018,3998mm,Petrol,1765mm,Silver,Ford,Comprehensive,Automatic,1497
769,Hatchback,1,5.0,chennai,69269,663000.0,Maruti Baleno RS,2018,3995mm,Petrol,1745mm,Red,Maruti,Third Party insurance,Manual,998
770,SUV,1,5.0,chennai,53060,869999.9999999999,Maruti SX4 S Cross,2018,4300mm,Diesel,1785mm,Grey,Maruti,Third Party insurance,Manual,1248
771,Sedan,2,5.0,chennai,70000,320000.0,Mitsubishi Cedia,2011,4595mm,Petrol,1695mm,Silver,Mitsubishi,Third Party insurance,Manual,1999
772,Sedan,1,5.0,chennai,58071,750000.0,Honda City,2017,4420mm,Petrol,1695mm,Golden Brown,Honda,Comprehensive,Manual,1497
773,Sedan,1,5.0,chennai,500,4750000.0,BMW 2 Series,2023,4526mm,Petrol,2081mm,White,BMW,Comprehensive,Automatic,1998
774,SUV,1,5.0,chennai,40000,950000.0,Ford Ecosport,2021,3998mm,Diesel,1765mm,Others,Ford,Third Party insurance,Manual,1498
775,MUV,2,7.0,chennai,20000,1025000.0,Maruti Ertiga,2020,4395 mm,Petrol,1735 mm,Others,Maruti,Third Party insurance,Automatic,1462
776,Sedan,2,5.0,chennai,68283,245000.00000000003,Maruti Swift Dzire,2008,4160mm,Petrol,1690mm,Black,Maruti,Third Party insurance,Manual,1298
777,Sedan,0,5.0,chennai,73045,395000.0,Honda Amaze,2014,3990mm,Petrol,1680mm,Red,Honda,Third Party insurance,Manual,1198
778,SUV,1,5.0,chennai,49000,1080000.0,Hyundai Creta,2018,4270mm,Diesel,1780mm,White,Hyundai,Comprehensive,Manual,1396
779,MUV,1,10.0,chennai,150000,200000.0,Chevrolet Tavera,2009,"4,435 mm",Diesel,"1,680 mm",White,Chevrolet,Third Party insurance,Manual,2499
780,Hatchback,2,5.0,chennai,47547,608000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,Blue,Hyundai,Third Party insurance,Manual,1197
781,Hatchback,2,5.0,chennai,100844,698000.0,Hyundai i20 Active,2017,3995mm,Diesel,1760mm,White,Hyundai,Third Party insurance,Manual,1396
782,Sedan,1,5.0,chennai,158945,335000.0,Honda Amaze,2013,3995mm,Diesel,1695mm,Blue,Honda,Third Party insurance,Manual,1498
783,Hatchback,1,5.0,chennai,111275,501999.99999999994,Hyundai i20,2014,3985mm,Diesel,1734mm,White,Hyundai,Third Party insurance,Manual,1396
784,SUV,2,5.0,chennai,71770,1027000.0,Hyundai Creta,2018,4270mm,Petrol,1780mm,White,Hyundai,Comprehensive,Automatic,1591
785,Sedan,1,5.0,chennai,40000,900000.0,Hyundai Verna,2019,4440mm,Petrol,1729mm,Others,Hyundai,Third Party insurance,Manual,1591
786,SUV,1,5.0,chennai,55435,769000.0,Honda WR-V,2017,3999mm,Petrol,1734mm,Brown,Honda,Comprehensive,Manual,1199
787,Sedan,1,5.0,chennai,51396,595000.0,Maruti Swift Dzire,2016,3995mm,Petrol,1695mm,Silver,Maruti,Third Party insurance,Automatic,1197
788,Hatchback,2,5.0,chennai,79063,375000.0,Maruti Wagon R Stingray,2015,3636mm,Petrol,1475mm,White,Maruti,Comprehensive,Manual,998
789,Sedan,1,5.0,chennai,89570,585000.0,Maruti Ciaz,2015,4490mm,Petrol,1730mm,White,Maruti,Comprehensive,Manual,1373
790,Sedan,2,5.0,chennai,50000,450000.0,Hyundai Verna,2012,4375mm,Petrol,1700mm,Others,Hyundai,Third Party insurance,Manual,1591
791,SUV,1,7.0,chennai,30000,2150000.0,Tata New Safari,2022,4661mm,Diesel,1894mm,Others,Tata,Third Party insurance,Manual,1956
792,Sedan,2,5.0,chennai,100000,994999.9999999999,BMW 3 Series,2012,4624mm,Diesel,2031mm,Others,BMW,Third Party insurance,Automatic,1995
793,Sedan,1,5.0,chennai,18477,1100000.0,Honda City,2021,4420mm,Petrol,1695mm,Brown,Honda,Comprehensive,Manual,1497
794,Hatchback,3,5.0,chennai,120000,350000.0,Volkswagen Polo,2014,3971mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Manual,1198
795,Sedan,1,5.0,chennai,77204,730000.0,Maruti Ciaz,2018,4490 mm,Petrol,1730 mm,Silver,Maruti,Comprehensive,Automatic,1462
796,Sedan,2,5.0,chennai,70000,1000000.0,BMW 5 Series,2012,4841mm,Diesel,1846mm,Others,BMW,Third Party insurance,Automatic,1995
797,SUV,1,7.0,chennai,78000,1791000.0,Toyota Fortuner,2013,4705mm,Diesel,1840mm,Golden,Toyota,Comprehensive,Manual,2982
798,Sedan,2,5.0,chennai,55000,1350000.0,BMW 3 Series,2012,4824mm,Diesel,1811 mm,Grey,BMW,Comprehensive,Automatic,1995
799,Hatchback,1,5.0,chennai,30272,509999.99999999994,Hyundai Grand i10,2017,3765mm,Petrol,1660mm,White,Hyundai,Comprehensive,Manual,1197
800,SUV,1,5.0,chennai,64285,860000.0,Ford Ecosport,2018,3999mm,Petrol,1765mm,White,Ford,Third Party insurance,Manual,999
801,Hatchback,3,5.0,chennai,76697,484999.99999999994,Hyundai i20,2014,3985mm,Diesel,1734mm,Red,Hyundai,Zero Dep,Manual,1396
802,Hatchback,1,5.0,chennai,100000,1700000.0,Mini 5 DOOR,2015,3982mm,Diesel,1932mm,Blue,Mini,Third Party insurance,Automatic,1496
803,Sedan,1,5.0,chennai,95291,636000.0,Maruti Swift Dzire,2017,3995mm,Petrol,1735mm,Blue,Maruti,Third Party,Automatic,1197
804,Sedan,1,5.0,chennai,84005,571000.0,Volkswagen Ameo,2017,3995mm,Petrol,1682mm,White,Volkswagen,Comprehensive,Manual,1198
805,SUV,1,5.0,chennai,8000,825000.0,Renault Kiger,2021,3991mm,Petrol,1750,White,Renault,Comprehensive,Automatic,999
806,Hatchback,1,5.0,chennai,49254,393000.0,Datsun RediGO,2021,3435mm,Petrol,1574mm,Blue,Datsun,Zero Dep,Manual,999
807,SUV,1,5.0,chennai,20000,1100000.0,Kia Sonet,2021,3995mm,Diesel,1790,Black,Kia,Third Party insurance,Manual,1493
808,Hatchback,2,5.0,chennai,97522,420000.0,Hyundai Grand i10,2016,3765mm,Petrol,1660mm,Others,Hyundai,Third Party,Manual,1197
809,SUV,1,5.0,chennai,34097,704000.0,Ford Ecosport,2017,3999mm,Petrol,1765mm,White,Ford,Zero Dep,Manual,999
810,SUV,1,5.0,chennai,10000,950000.0,Nissan Magnite,2022,3994mm,Petrol,1758mm,Gray,Nissan,Third Party insurance,Automatic,999
811,SUV,1,5.0,chennai,3000,9000000.0,Mercedes-Benz GLE,2022,4924mm,Diesel,2157mm,White,Mercedes-Benz,Comprehensive,Automatic,1950
812,Hatchback,0,5.0,chennai,19252,770000.0,Hyundai i20,2021,3995mm,Petrol,1775mm,Grey,Hyundai,Third Party insurance,Manual,998
813,SUV,1,5.0,chennai,30000,1200000.0,Kia Sonet,2020,3995mm,Diesel,1790,Red,Kia,Third Party insurance,Automatic,1493
814,Hatchback,3,5.0,chennai,80000,120000.0,Fiat Grande Punto,2010,3987mm,Petrol,1687mm,Red,Fiat,Third Party insurance,Manual,1368
815,Sedan,1,5.0,chennai,25581,750000.0,Maruti Swift Dzire,2021,3995mm,Petrol,1695mm,Silver,Maruti,Comprehensive,Manual,1197
816,SUV,1,7.0,chennai,34000,3750000.0,Skoda Kodiaq,2022,4699mm,Petrol,1882mm,White,Skoda,Comprehensive,Automatic,1984
817,SUV,1,5.0,chennai,45000,2655000.0,BMW X1,2018,4439mm,Diesel,1821mm,White,BMW,Comprehensive,Automatic,1995
818,Hatchback,2,5.0,chennai,20000,409999.99999999994,Renault KWID,2019,3679mm,Petrol,1579mm,Others,Renault,Third Party insurance,Automatic,999
819,SUV,1,5.0,chennai,20000,1050000.0,Nissan Magnite,2021,3994mm,Petrol,1758,Others,Nissan,Third Party insurance,Manual,999
820,Hatchback,1,5.0,chennai,123394,622000.0,Maruti Baleno,2016,3995mm,Diesel,1745mm,Blue,Maruti,Third Party insurance,Manual,1248
821,Hatchback,2,5.0,chennai,106275,730000.0,Volkswagen Polo,2018,3971mm,Diesel,1682mm,Red,Volkswagen,Comprehensive,Manual,1498
822,Sedan,1,5.0,chennai,58416,950000.0,Honda City,2019,4440mm,Petrol,1695mm,MODERN STEEL METALLIC,Honda,Third Party insurance,Manual,1497
823,Hatchback,2,5.0,chennai,18704,357000.0,Maruti Alto K10,2017,3545mm,Petrol,1515mm,Black,Maruti,Comprehensive,Manual,998
824,Sedan,1,5.0,chennai,27166,621000.0,Honda City,2015,4440mm,Petrol,1695mm,Grey,Honda,Comprehensive,Manual,1497
825,Sedan,2,5.0,chennai,30000,1125000.0,Honda City,2020,4549mm,Petrol,1748mm,Others,Honda,Third Party insurance,Automatic,1498
826,SUV,1,5.0,chennai,76384,1639000.0,Kia Seltos,2021,4315mm,Diesel,1800mm,White,Kia,Third Party,Automatic,1493
827,SUV,1,5.0,chennai,45000,1215000.0,Hyundai Creta,2017,4270mm,Diesel,1780mm,White,Hyundai,Comprehensive,Automatic,1582
828,Hatchback,1,5.0,chennai,17160,635000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,Red,Hyundai,Third Party,Manual,1197
829,SUV,1,5.0,chennai,15817,1466000.0,Volkswagen Taigun,2022,4221mm,Petrol,1760mm,Silver,Volkswagen,Third Party,Manual,999
830,Hatchback,2,5.0,chennai,10000,500000.0,Renault KWID,2021,3731mm,Petrol,1579mm,Others,Renault,Third Party insurance,Manual,999
831,Hatchback,0,5.0,chennai,31268,425000.0,Renault KWID,2020,3731mm,Petrol,1579mm,Brown,Renault,Third Party insurance,Manual,999
832,Hatchback,1,5.0,chennai,7267,500000.0,Maruti Celerio,2019,3715mm,Petrol,1635mm,Orange,Maruti,Third Party insurance,Manual,998
833,Hatchback,2,5.0,chennai,30000,550000.0,Honda Jazz,2017,3955mm,Petrol,1694mm,Others,Honda,Third Party insurance,Manual,1199
834,Hatchback,2,4.0,chennai,60000,87000.0,Tata Nano,2012,3099mm,Petrol,1495mm,Others,Tata,Third Party insurance,Manual,624
835,SUV,3,8.0,chennai,100000,490000.00000000006,Mahindra Scorpio,2013,4430mm,Diesel,1817mm,Others,Mahindra,Third Party insurance,Manual,2179
836,Sedan,1,5.0,chennai,222996,300000.0,Honda Amaze,2014,3995mm,Petrol,1695mm,Blue,Honda,Comprehensive,Manual,1199
837,SUV,1,5.0,chennai,30742,770000.0,Honda WR-V,2018,3999mm,Petrol,1734mm,Red,Honda,Third Party insurance,Manual,1199
838,Hatchback,1,5.0,chennai,110000,390000.0,Maruti Swift,2014,3840mm,Diesel,1735mm,Others,Maruti,Third Party insurance,Manual,1248
839,Hatchback,2,5.0,chennai,132787,210000.0,Ford Figo,2010,3795mm,Diesel,1680mm,Grey,Ford,Comprehensive,Manual,1399
840,SUV,1,5.0,chennai,29351,1105000.0,Tata Nexon,2021,3993,Diesel,1811,Black,Tata,Comprehensive,Automatic,1497
841,SUV,1,5.0,chennai,10048,725000.0,Tata Nexon,2018,3994mm,Petrol,1811mm,Blue,Tata,Zero Dep,Manual,1198
842,Sedan,2,5.0,chennai,50000,580000.0,Maruti Ciaz,2016,4490mm,Petrol,1730mm,Others,Maruti,Third Party insurance,Manual,1373
843,Hatchback,1,5.0,chennai,14696,659000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Silver,Maruti,Comprehensive,Automatic,1197
844,Hatchback,1,5.0,chennai,27153,356000.0,Renault KWID,2016,3679mm,Petrol,1579mm,White,Renault,Comprehensive,Manual,799
845,Hatchback,1,5.0,chennai,50000,480000.0,Hyundai Grand i10,2016,3765mm,Petrol,1660mm,Others,Hyundai,Third Party insurance,Manual,1197
846,MUV,1,7.0,chennai,43879,689000.0,Renault Triber,2021,3991mm,Petrol,1739,Others,Renault,Comprehensive,Manual,999
847,Hatchback,1,5.0,chennai,40480,625000.0,Volkswagen Polo,2017,3971mm,Petrol,1682mm,Brown,Volkswagen,Third Party insurance,Manual,1199
848,SUV,1,5.0,chennai,32112,802999.9999999999,Ford Ecosport,2018,3998mm,Petrol,1765mm,Silver,Ford,Zero Dep,Manual,1497
849,Hatchback,2,5.0,chennai,31239,516000.0,Maruti Celerio,2017,3695mm,Petrol,1655,Silver,Maruti,Comprehensive,Manual,998
850,Sedan,1,5.0,chennai,20000,950000.0,Maruti Ciaz,2018,4490mm,Diesel,1730mm,Silver,Maruti,Third Party insurance,Manual,1248
851,SUV,2,7.0,chennai,80000,825000.0,Mahindra XUV500,2014,4585mm,Diesel,1890mm,Others,Mahindra,Third Party insurance,Manual,2179
852,Hatchback,1,6.0,chennai,91112,375000.0,Mahindra KUV 100 NXT,2017,3700mm,Diesel,1735mm,BERRY RED,Mahindra,Comprehensive,Manual,1198
853,Hatchback,0,5.0,chennai,68767,180000.0,Maruti Alto,2009,3495mm,Petrol,1475mm,Red,Maruti,Third Party insurance,Manual,796
854,MUV,1,6.0,chennai,30000,1900000.0,Kia Carens,2022,4540mm,Petrol,1800mm,Silver,Kia,Third Party insurance,Automatic,1353
855,SUV,1,5.0,chennai,10000,900000.0,Kia Sonet,2022,3995mm,Petrol,1790,White,Kia,Third Party insurance,Manual,1197
856,Hatchback,1,5.0,chennai,42600,204999.99999999997,Maruti Alto 800,2013,3395mm,Petrol,1490mm,SILKY SILVER,Maruti,Comprehensive,Manual,796
857,Hatchback,0,5.0,chennai,13270,710000.0,Maruti Baleno,2021,3995mm,Petrol,1745mm,Blue,Maruti,Third Party insurance,Manual,1197
858,Sedan,1,5.0,chennai,40000,630000.0,Maruti Swift Dzire,2019,3995mm,Petrol,1735mm,Others,Maruti,Third Party insurance,Manual,1197
859,Sedan,3,5.0,chennai,120000,155000.0,Ford Fiesta,2009,"4,282 mm",Petrol,"1,686 mm",Black,Ford,Third Party insurance,Manual,1596
860,Sedan,2,5.0,chennai,22286,799000.0,Honda City,2017,4440mm,Petrol,1695mm,Silver,Honda,Third Party insurance,Manual,1497
861,Hatchback,1,5.0,chennai,12132,630000.0,Maruti Wagon R,2022,3655 mm,Petrol,1620 mm,Silver,Maruti,Comprehensive,Manual,1197
862,Hatchback,1,5.0,chennai,79048,415000.00000000006,Tata Tiago,2018,3765mm,Petrol,1677,Blue,Tata,Third Party insurance,Manual,1199
863,Hatchback,3,5.0,chennai,48360,417000.0,Tata Tiago,2016,3746mm,Petrol,1647mm,Blue,Tata,Third Party insurance,Manual,1199
864,Hatchback,2,5.0,chennai,54538,334000.0,Renault KWID,2016,3679mm,Petrol,1579mm,Silver,Renault,Comprehensive,Manual,799
865,Sedan,1,5.0,chennai,32157,590000.0,Maruti Swift Dzire,2017,3995mm,Petrol,1695mm,White,Maruti,Third Party insurance,Manual,1197
866,SUV,1,5.0,chennai,34182,1028999.9999999999,Kia Seltos,2019,4315mm,Petrol,1800mm,Red,Kia,Zero Dep,Manual,1497
867,Hatchback,1,5.0,chennai,176801,250000.0,Maruti Swift,2009,3840mm,Diesel,1735mm,Silver,Maruti,Comprehensive,Manual,1248
868,SUV,1,5.0,chennai,81508,711000.0,Nissan Magnite,2021,3994mm,Petrol,1758,Red,Nissan,Comprehensive,Manual,999
869,SUV,2,5.0,chennai,42036,950000.0,Tata Nexon,2020,3993,Petrol,1811,Blue,Tata,Comprehensive,Automatic,1199
870,SUV,1,5.0,chennai,22500,2140000.0,Mercedes-Benz GLA Class,2015,4417mm,Diesel,1804mm,Brown,Mercedes-Benz,Comprehensive,Automatic,2143
871,Sedan,3,5.0,chennai,80000,140000.0,Chevrolet Aveo,2008,4310mm,Petrol,1710mm,Others,Chevrolet,Third Party insurance,Manual,1399
872,SUV,1,5.0,chennai,29640,760000.0,Honda WR-V,2017,3999mm,Petrol,1734mm,Silver,Honda,Third Party insurance,Manual,1199
873,SUV,1,5.0,chennai,52000,7000000.0,Land Rover Range Rover Velar,2018,4797mm,Diesel,2145mm,Black,Land Rover,Comprehensive,Automatic,1999
874,Hatchback,3,5.0,chennai,100000,300000.0,Hyundai i20,2012,3995mm,Diesel,1710mm,Others,Hyundai,Third Party insurance,Manual,1396
875,SUV,1,5.0,chennai,32000,1080000.0,Ford Ecosport,2020,3998mm,Diesel,1765mm,Blue,Ford,Comprehensive,Manual,1498
876,Sedan,2,5.0,chennai,23678,650000.0,Maruti Ciaz,2016,4490mm,Petrol,1730mm,Silver,Maruti,Third Party insurance,Manual,1373
877,Hatchback,1,5.0,chennai,38502,680000.0,Maruti Baleno,2018,3995mm,Petrol,1745mm,Red,Maruti,Comprehensive,Manual,1197
878,SUV,1,7.0,chennai,100000,2200000.0,Skoda Kodiaq,2018,4697mm,Diesel,1882mm,Black,Skoda,Comprehensive,Automatic,1968
879,Hatchback,2,5.0,chennai,30000,515000.00000000006,Ford Figo,2020,3941 mm,Petrol,1704 mm,Others,Ford,Third Party insurance,Manual,1194
880,Hatchback,1,5.0,chennai,40091,520000.0,Hyundai Grand i10,2019,3765mm,Petrol,1660mm,Others,Hyundai,Comprehensive,Manual,1197
